"id";"NameStrat";"Link";"Version";"Exchange";"Pair";"Start1";"Start2";"StartDate";"EndDate";"HoldResult";"StratResult";"totalResult";"nbTrades";"backTestTime";"graphlocation"
"1";"GAÏA EVOLUTION";"https://platform.kryll.io/marketplace/5cd021a7a2b4ea1b142a01a7";"VERSION 12";"";"LINK / BTC";"0 LINK";"0.1 BTC";"03/07/2020";"10/07/2020";"+25.531";"+15.14";"-10.391";"26 trades";"22";"GRAPHS/1.png"
"2";"GAÏA EVOLUTION";"https://platform.kryll.io/marketplace/5cd021a7a2b4ea1b142a01a7";"VERSION 12";"";"LINK / ETH";"0 LINK";"2.5 ETH";"03/07/2020";"10/07/2020";"+20.168";"+13.977";"-6.191";"25 trades";"21";"GRAPHS/2.png"
"3";"GAÏA EVOLUTION";"https://platform.kryll.io/marketplace/5cd021a7a2b4ea1b142a01a7";"VERSION 12";"";"KCS / BTC";"0 KCS";"0.1 BTC";"03/07/2020";"10/07/2020";"-11.338";"-8.054";"+3.284";"14 trades";"19";"GRAPHS/3.png"
"4";"GAÏA EVOLUTION";"https://platform.kryll.io/marketplace/5cd021a7a2b4ea1b142a01a7";"VERSION 12";"";"ATOM / BNB";"0 ATOM";"50 BNB";"03/07/2020";"10/07/2020";"+35.397";"+16.826";"-18.571";"26 trades";"19";"GRAPHS/4.png"
"5";"GAÏA EVOLUTION";"https://platform.kryll.io/marketplace/5cd021a7a2b4ea1b142a01a7";"VERSION 12";"";"XTZ / BTC";"0 XTZ";"0.1 BTC";"03/07/2020";"10/07/2020";"+6.807";"+2.362";"-4.445";"15 trades";"20";"GRAPHS/5.png"
"6";"GAÏA EVOLUTION";"https://platform.kryll.io/marketplace/5cd021a7a2b4ea1b142a01a7";"VERSION 12";"";"OGN / BTC";"0 OGN";"0.1 BTC";"03/07/2020";"10/07/2020";"+21.775";"+22.839";"+1.064";"38 trades";"32";"GRAPHS/6.png"
"7";"GAÏA EVOLUTION";"https://platform.kryll.io/marketplace/5cd021a7a2b4ea1b142a01a7";"VERSION 12";"";"WRX / BTC";"0 WRX";"0.1 BTC";"03/07/2020";"10/07/2020";"+1.25";"+1.623";"+0.373";"15 trades";"20";"GRAPHS/7.png"
"8";"GAÏA EVOLUTION";"https://platform.kryll.io/marketplace/5cd021a7a2b4ea1b142a01a7";"VERSION 12";"";"COTI / BTC";"0 COTI";"0.1 BTC";"03/07/2020";"10/07/2020";"+21.384";"+11.157";"-10.227";"32 trades";"23";"GRAPHS/8.png"
"9";"GAÏA EVOLUTION";"https://platform.kryll.io/marketplace/5cd021a7a2b4ea1b142a01a7";"VERSION 12";"";"REN / BTC";"0 REN";"0.1 BTC";"03/07/2020";"10/07/2020";"+15.549";"+5.638";"-9.911";"43 trades";"33";"GRAPHS/9.png"
"10";"🦎 GEKKO BOT [V7]";"https://platform.kryll.io/marketplace/5dc70e5fb9a8334b7d9b4716";"VERSION 7";"";"BTC / USDT";"0 BTC";"500 USDT";"03/07/2020";"10/07/2020";"+1.638";"-0.441";"-2.079";"2 trades";"22";"GRAPHS/10.png"
"11";"GLADIATOR AGGRESSIVE VERSION";"https://platform.kryll.io/marketplace/5e4915c0567b48b089605ee1";"VERSION 8";"";"XTZ / BTC";"0 XTZ";"0.1 BTC";"03/07/2020";"10/07/2020";"+6.807";"+2.98";"-3.827";"10 trades";"40";"GRAPHS/11.png"
"12";"GLADIATOR AGGRESSIVE VERSION";"https://platform.kryll.io/marketplace/5e4915c0567b48b089605ee1";"VERSION 8";"";"LINK / BTC";"0 LINK";"0.1 BTC";"03/07/2020";"10/07/2020";"+25.531";"+16.88";"-8.651";"20 trades";"39";"GRAPHS/12.png"
"13";"OURANOS";"https://platform.kryll.io/marketplace/5d41bfebdb536b0e17c261ba";"VERSION 8";"";"VET / BNB";"0 VET";"50 BNB";"03/07/2020";"10/07/2020";"+59.252";"+21.104";"-38.148";"88 trades";"22";"GRAPHS/13.png"
"14";"OURANOS";"https://platform.kryll.io/marketplace/5d41bfebdb536b0e17c261ba";"VERSION 8";"";"LTC / BNB";"0 LTC";"50 BNB";"03/07/2020";"10/07/2020";"-3.814";"-2.064";"+1.75";"6 trades";"15";"GRAPHS/14.png"
"16";"OURANOS";"https://platform.kryll.io/marketplace/5d41bfebdb536b0e17c261ba";"VERSION 8";"";"MATIC / BNB";"0 MATIC";"50 BNB";"03/07/2020";"10/07/2020";"-0.57";"+1.301";"+1.871";"7 trades";"17";"GRAPHS/16.png"
"17";"OURANOS";"https://platform.kryll.io/marketplace/5d41bfebdb536b0e17c261ba";"VERSION 8";"";"BAT / BNB";"0 BAT";"50 BNB";"03/07/2020";"10/07/2020";"-7.943";"-4.877";"+3.066";"7 trades";"17";"GRAPHS/17.png"
"18";"OURANOS";"https://platform.kryll.io/marketplace/5d41bfebdb536b0e17c261ba";"VERSION 8";"";"RVN / BNB";"0 RVN";"50 BNB";"03/07/2020";"10/07/2020";"-4.833";"+0.95";"+5.783";"4 trades";"17";"GRAPHS/18.png"
"19";"OURANOS";"https://platform.kryll.io/marketplace/5d41bfebdb536b0e17c261ba";"VERSION 8";"";"NKN / BNB";"0 NKN";"50 BNB";"03/07/2020";"10/07/2020";"+3.029";"+7.079";"+4.05";"15 trades";"17";"GRAPHS/19.png"
"20";"🐝 MAYA V7 🐝";"https://platform.kryll.io/marketplace/5ea5eba876621921e1ab037f";"VERSION 7";"";"ETH / USDT";"0 ETH";"500 USDT";"03/07/2020";"10/07/2020";"+5.936";"+3.972";"-1.964";"3 trades";"24";"GRAPHS/20.png"
"21";"AVENGERS";"https://platform.kryll.io/marketplace/5ea5da814ac63e81dd38d15e";"VERSION 1";"";"LINK / ETH";"0 LINK";"2.5 ETH";"03/07/2020";"10/07/2020";"+20.168";"+15.002";"-5.166";"31 trades";"40";"GRAPHS/21.png"
"22";"AVENGERS";"https://platform.kryll.io/marketplace/5ea5da814ac63e81dd38d15e";"VERSION 1";"";"ADA / BTC";"0 ADA";"0.1 BTC";"03/07/2020";"10/07/2020";"+23.021";"+6.964";"-16.056";"35 trades";"42";"GRAPHS/22.png"
"23";"AVENGERS";"https://platform.kryll.io/marketplace/5ea5da814ac63e81dd38d15e";"VERSION 1";"";"LINK / BTC";"0 LINK";"0.1 BTC";"03/07/2020";"10/07/2020";"+25.531";"+23.426";"-2.105";"35 trades";"42";"GRAPHS/23.png"
"24";"ADAYEAH";"https://platform.kryll.io/marketplace/5ee18e9a99ccc212a70f648b";"VERSION 3";"";"ADABULL / USD";"0 ADABULL";"500 USD";"03/07/2020";"10/07/2020";"+70.09";"+135.956";"+65.866";"43 trades";"33";"GRAPHS/24.png"
"25";"DO DI MATH";"https://platform.kryll.io/marketplace/5e64262c284ab003a37f4933";"VERSION 14";"";"LINK / BTC";"0 LINK";"0.1 BTC";"03/07/2020";"10/07/2020";"+25.531";"+26.446";"+0.915";"5 trades";"19";"GRAPHS/25.png"
"26";"LIFE IS TOO SHORT - BTC / USDT BOT - V3";"https://platform.kryll.io/marketplace/5ebe5fe3e06d1fa017893834";"VERSION 3";"";"BTC / USDT";"0 BTC";"500 USDT";"03/07/2020";"10/07/2020";"+1.638";"-1.428";"-3.066";"1 trade";"9";"GRAPHS/26.png"
"27";"HUNTER";"https://platform.kryll.io/marketplace/5ed27cd5068d7a9e0b93b1e8";"VERSION 3";"";"REN / BTC";"0 REN";"0.1 BTC";"03/07/2020";"10/07/2020";"+15.549";"+6.087";"-9.462";"16 trades";"12";"GRAPHS/27.png"
"28";"HUNTER";"https://platform.kryll.io/marketplace/5ed27cd5068d7a9e0b93b1e8";"VERSION 3";"";"REN / USDT";"0 REN";"500 USDT";"03/07/2020";"10/07/2020";"+17.395";"+23.117";"+5.722";"25 trades";"16";"GRAPHS/28.png"
"29";"⭐⭐⭐VEHLAS© ETH-USDT V7";"https://platform.kryll.io/marketplace/5d6ec7f8d51785b7083d2cbd";"VERSION 7";"";"ETH / USDT";"0 ETH";"500 USDT";"03/07/2020";"10/07/2020";"+5.936";"+6.659";"+0.724";"7 trades";"14";"GRAPHS/29.png"
"30";"THE CLIMBER TRX/USDT NO PIGGY";"https://platform.kryll.io/marketplace/5c7c93a3adaffbcbd5eeecbc";"VERSION 23";"";"TRX / USDT";"0 TRX";"500 USDT";"03/07/2020";"10/07/2020";"+8.922";"+4.338";"-4.583";"9 trades";"137";"GRAPHS/30.png"
"31";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"ENJ / BNB";"0 ENJ";"50 BNB";"03/07/2020";"10/07/2020";"-4.712";"-0.527";"+4.185";"1 trade";"118";"GRAPHS/31.png"
"32";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"RVN / BNB";"0 RVN";"50 BNB";"03/07/2020";"10/07/2020";"-4.833";"-4.622";"+0.211";"1 trade";"117";"GRAPHS/32.png"
"33";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"MDA / ETH";"0 ENJ";"50 BNB";"03/07/2020";"10/07/2020";"-4.712";"-0.527";"+4.185";"1 trade";"123";"GRAPHS/33.png"
"34";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"GRS / BTC";"0 GRS";"0.1 BTC";"03/07/2020";"10/07/2020";"+6.401";"+4.988";"-1.413";"1 trade";"115";"GRAPHS/34.png"
"35";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"MDA / BTC";"0 MDA";"0.1 BTC";"03/07/2020";"10/07/2020";"+7.687";"+9.706";"+2.019";"3 trades";"117";"GRAPHS/35.png"
"36";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"EVX / BTC";"0 EVX";"0.1 BTC";"03/07/2020";"10/07/2020";"+12.124";"+14.236";"+2.112";"5 trades";"118";"GRAPHS/36.png"
"37";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"BNB / BTC";"0 BNB";"0.1 BTC";"03/07/2020";"10/07/2020";"+10.206";"+9.49";"-0.716";"3 trades";"118";"GRAPHS/37.png"
"38";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"MATIC / BNB";"0 MATIC";"50 BNB";"03/07/2020";"10/07/2020";"-0.57";"-0.106";"+0.464";"1 trade";"111";"GRAPHS/38.png"
"39";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"RVN / BTC";"0 RVN";"0.1 BTC";"03/07/2020";"10/07/2020";"+5.313";"+5.24";"-0.073";"1 trade";"122";"GRAPHS/39.png"
"40";"FREE FRANKY @KRYLLTUTOGROUPE";"https://platform.kryll.io/marketplace/5c9a25bf7dff91d11ebec80c";"VERSION 4";"";"RLC / BTC";"0 RLC";"0.1 BTC";"03/07/2020";"10/07/2020";"+43.701";"+45.744";"+2.043";"5 trades";"119";"GRAPHS/40.png"
"41";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"ENG / ETH";"0 ENG";"2.5 ETH";"03/07/2020";"10/07/2020";"+5.82";"+3.163";"-2.656";"3 trades";"255";"GRAPHS/41.png"
"42";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"ENG / BTC";"0 ENG";"0.1 BTC";"03/07/2020";"10/07/2020";"+10.655";"+1.815";"-8.84";"2 trades";"246";"GRAPHS/42.png"
"43";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"ICX / BTC";"0 ICX";"0.1 BTC";"03/07/2020";"10/07/2020";"+25.376";"0.00";"-25.376";"Aucun trade";"9";"GRAPHS/43.png"
"44";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"NEBL / ETH";"0 NEBL";"2.5 ETH";"03/07/2020";"10/07/2020";"-0.65";"+5.069";"+5.719";"6 trades";"275";"GRAPHS/44.png"
"45";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"ZIL / USDT";"0 ZIL";"500 USDT";"03/07/2020";"10/07/2020";"+13.258";"+3.485";"-9.773";"5 trades";"198";"GRAPHS/45.png"
"46";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"ATOM / BTC";"0 ATOM";"0.1 BTC";"03/07/2020";"10/07/2020";"+50.021";"+4.582";"-45.439";"3 trades";"190";"GRAPHS/46.png"
"47";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"BRD / BTC";"0 BRD";"0.1 BTC";"03/07/2020";"10/07/2020";"+9.963";"+2.491";"-7.472";"1 trade";"291";"GRAPHS/47.png"
"48";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"ALGO / BTC";"0 ALGO";"0.1 BTC";"03/07/2020";"10/07/2020";"+19.818";"+4.954";"-14.863";"1 trade";"297";"GRAPHS/48.png"
"49";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"DAG / BTC";"0 DAG";"0.1 BTC";"03/07/2020";"10/07/2020";"-1.356";"+8.621";"+9.977";"13 trades";"1178";"GRAPHS/49.png"
"50";"ENIGMA V3";"https://platform.kryll.io/marketplace/5ca2552bc4672518b76f69d4";"VERSION 3";"";"VET / USDT";"0 VET";"500 USDT";"03/07/2020";"10/07/2020";"+78.047";"+16.779";"-61.267";"27 trades";"88";"GRAPHS/50.png"
"51";"VALORANT";"https://platform.kryll.io/marketplace/5ede2cba7680327c8694e5cb";"VERSION 1";"";"THETA / USDT";"0 THETA";"500 USDT";"03/07/2020";"10/07/2020";"+10.753";"-0.542";"-11.295";"6 trades";"15";"GRAPHS/51.png"
"52";"🦎 GEKKO BOT [V7 - PIGGY USDT]";"https://platform.kryll.io/marketplace/5eb84aca8e9b55b886550477";"VERSION 7";"";"BTC / USDT";"0 BTC";"500 USDT";"03/07/2020";"10/07/2020";"+1.638";"-0.441";"-2.079";"2 trades";"20";"GRAPHS/52.png"
"53";"INFINITY";"https://platform.kryll.io/marketplace/5e6e5beafdca2f71f8e0d695";"VERSION 1";"";"LINK / BTC";"0 LINK";"0.1 BTC";"03/07/2020";"10/07/2020";"+25.531";"+14.403";"-11.128";"31 trades";"40";"GRAPHS/53.png"
"54";"INFINITY";"https://platform.kryll.io/marketplace/5e6e5beafdca2f71f8e0d695";"VERSION 1";"";"XTZ / BTC";"0 XTZ";"0.1 BTC";"03/07/2020";"10/07/2020";"+6.807";"+1.903";"-4.904";"15 trades";"34";"GRAPHS/54.png"
"55";"HULK";"https://platform.kryll.io/marketplace/5ef6c949094f024a0f890bfc";"VERSION 2";"";"COMP / BTC";"0 COMP";"0.1 BTC";"03/07/2020";"10/07/2020";"-2.934";"+10.435";"+13.369";"23 trades";"25";"GRAPHS/55.png"
"56";"HULK";"https://platform.kryll.io/marketplace/5ef6c949094f024a0f890bfc";"VERSION 2";"";"ETH / BTC";"0 ETH";"0.1 BTC";"03/07/2020";"10/07/2020";"+4.151";"+0.535";"-3.616";"3 trades";"24";"GRAPHS/56.png"
"57";"HULK";"https://platform.kryll.io/marketplace/5ef6c949094f024a0f890bfc";"VERSION 2";"";"XTZ / BTC";"0 XTZ";"0.1 BTC";"03/07/2020";"10/07/2020";"+6.807";"+1.946";"-4.862";"7 trades";"25";"GRAPHS/57.png"
"58";"HULK";"https://platform.kryll.io/marketplace/5ef6c949094f024a0f890bfc";"VERSION 2";"";"ENJ / BTC";"0 ENJ";"0.1 BTC";"03/07/2020";"10/07/2020";"+4.463";"+0.08";"-4.383";"7 trades";"25";"GRAPHS/58.png"
"59";"HULK";"https://platform.kryll.io/marketplace/5ef6c949094f024a0f890bfc";"VERSION 2";"";"ALGO / BTC";"0 ALGO";"0.1 BTC";"03/07/2020";"10/07/2020";"+19.818";"+2.336";"-17.482";"7 trades";"28";"GRAPHS/59.png"
"60";"SLOW MOTION TRADER";"https://platform.kryll.io/marketplace/5c4f25a24ca41aa0d326f956";"VERSION 3";"";"BNB / BTC";"0 BNB";"0.1 BTC";"03/07/2020";"10/07/2020";"+10.206";"+8.369";"-1.837";"3 trades";"10";"GRAPHS/60.png"
"61";"SLOW MOTION TRADER";"https://platform.kryll.io/marketplace/5c4f25a24ca41aa0d326f956";"VERSION 3";"";"ETH / USDT";"0 ETH";"500 USDT";"03/07/2020";"10/07/2020";"+5.936";"+3.533";"-2.403";"2 trades";"10";"GRAPHS/61.png"
"62";"SLOW MOTION TRADER";"https://platform.kryll.io/marketplace/5c4f25a24ca41aa0d326f956";"VERSION 3";"";"XRP / USDT";"0 XRP";"500 USDT";"03/07/2020";"10/07/2020";"+13.432";"+7.374";"-6.058";"4 trades";"11";"GRAPHS/62.png"
"63";"SLOW MOTION TRADER";"https://platform.kryll.io/marketplace/5c4f25a24ca41aa0d326f956";"VERSION 3";"";"EOS / USDT";"0 EOS";"500 USDT";"03/07/2020";"10/07/2020";"+10.823";"+2.054";"-8.768";"5 trades";"11";"GRAPHS/63.png"
"64";"THE MASTER ETH STRATEGY";"https://platform.kryll.io/marketplace/5c5cbb2e06009417b936b130";"VERSION 6";"";"ETH / BTC";"0 ETH";"0.1 BTC";"03/07/2020";"10/07/2020";"+4.151";"+3.906";"-0.245";"3 trades";"11";"GRAPHS/64.png"
"65";"THE MASTER ETH STRATEGY";"https://platform.kryll.io/marketplace/5c5cbb2e06009417b936b130";"VERSION 6";"";"ADA / ETH";"0 ADA";"2.5 ETH";"03/07/2020";"10/07/2020";"+17.779";"+19.278";"+1.498";"12 trades";"14";"GRAPHS/65.png"
"66";"THE MASTER ETH STRATEGY";"https://platform.kryll.io/marketplace/5c5cbb2e06009417b936b130";"VERSION 6";"";"NEO / ETH";"0 NEO";"2.5 ETH";"03/07/2020";"10/07/2020";"-0.64";"-4.006";"-3.366";"2 trades";"13";"GRAPHS/66.png"
"67";"THE MASTER ETH STRATEGY";"https://platform.kryll.io/marketplace/5c5cbb2e06009417b936b130";"VERSION 6";"";"IOTA / ETH";"0 IOTA";"2.5 ETH";"03/07/2020";"10/07/2020";"+2.261";"+2.197";"-0.064";"5 trades";"13";"GRAPHS/67.png"
"68";"THE MASTER ETH STRATEGY";"https://platform.kryll.io/marketplace/5c5cbb2e06009417b936b130";"VERSION 6";"";"ZIL / ETH";"0 ZIL";"2.5 ETH";"03/07/2020";"10/07/2020";"+6.983";"-4.336";"-11.32";"6 trades";"13";"GRAPHS/68.png"
"69";"THE MASTER ETH STRATEGY";"https://platform.kryll.io/marketplace/5c5cbb2e06009417b936b130";"VERSION 6";"";"EOS / ETH";"0 EOS";"2.5 ETH";"03/07/2020";"10/07/2020";"+4.446";"+1.073";"-3.373";"1 trade";"12";"GRAPHS/69.png"
"70";"THE MASTER ETH STRATEGY";"https://platform.kryll.io/marketplace/5c5cbb2e06009417b936b130";"VERSION 6";"";"BAT / ETH";"0 BAT";"2.5 ETH";"03/07/2020";"10/07/2020";"-3.189";"-1.619";"+1.57";"4 trades";"13";"GRAPHS/70.png"
"71";"THE MASTER ETH STRATEGY";"https://platform.kryll.io/marketplace/5c5cbb2e06009417b936b130";"VERSION 6";"";"ICX / ETH";"0 ICX";"2.5 ETH";"03/07/2020";"10/07/2020";"+20.776";"+18.109";"-2.667";"16 trades";"15";"GRAPHS/71.png"
"72";"RAGINGBULL";"https://platform.kryll.io/marketplace/5edfd1b6feaf9542985590df";"VERSION 7";"";"ETHBULL / USDT";"0 ETHBULL";"500 USDT";"03/07/2020";"10/07/2020";"+16.109";"+22.418";"+6.309";"9 trades";"16";"GRAPHS/72.png"
"73";"RAGINGBULL";"https://platform.kryll.io/marketplace/5edfd1b6feaf9542985590df";"VERSION 7";"";"ETHBULL / USD";"0 ETHBULL";"500 USD";"03/07/2020";"10/07/2020";"+16.237";"+18.613";"+2.376";"10 trades";"17";"GRAPHS/73.png"
"74";"FENIX";"https://platform.kryll.io/marketplace/5eb56ac63b710fb8d589ca34";"VERSION 1";"";"BTC / USDT";"0 BTC";"500 USDT";"03/07/2020";"10/07/2020";"+1.638";"-0.711";"-2.349";"7 trades";"10";"GRAPHS/74.png"
"75";"ROLLERCOASTER-UP&DOWN-BTC BLACK ÉDITION";"https://platform.kryll.io/marketplace/5eecf1688e3904740bc6724f";"VERSION 2";"";"BTCUP / USDT";"0 BTCUP";"500 USDT";"03/07/2020";"10/07/2020";"+3.168";"+10.922";"+7.754";"9 trades";"11";"GRAPHS/75.png"
"76";"ROLLERCOASTER-UP&DOWN-BTC BLACK ÉDITION";"https://platform.kryll.io/marketplace/5eecf1688e3904740bc6724f";"VERSION 2";"";"BTCDOWN / USDT";"0 BTCDOWN";"500 USDT";"03/07/2020";"10/07/2020";"-3.935";"+0.863";"+4.798";"10 trades";"11";"GRAPHS/76.png"
"77";"♾️INFINITY COIN♾️";"https://platform.kryll.io/marketplace/5eb71316785a3b67ff8b779c";"VERSION 1";"";"XTZ / BTC";"0 XTZ";"0.1 BTC";"03/07/2020";"10/07/2020";"+6.807";"+2.319";"-4.488";"10 trades";"212";"GRAPHS/77.png"
"78";"GLADIATOR PIGGY";"https://platform.kryll.io/marketplace/5e706f035b4d8f9bf654afa8";"VERSION 1";"";"WRX / BTC";"0 WRX";"0.1 BTC";"03/07/2020";"10/07/2020";"+1.25";"-0.89";"-2.14";"7 trades";"42";"GRAPHS/78.png"
"79";"GLADIATOR PIGGY";"https://platform.kryll.io/marketplace/5e706f035b4d8f9bf654afa8";"VERSION 1";"";"XTZ / BTC";"0 XTZ";"0.1 BTC";"03/07/2020";"10/07/2020";"+6.807";"+4.045";"-2.762";"7 trades";"40";"GRAPHS/79.png"
"80";"GLADIATOR PIGGY";"https://platform.kryll.io/marketplace/5e706f035b4d8f9bf654afa8";"VERSION 1";"";"LINK / BTC";"0 LINK";"0.1 BTC";"03/07/2020";"10/07/2020";"+25.531";"+12.793";"-12.738";"15 trades";"39";"GRAPHS/80.png"
"81";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"ETH / USDT";"0 ETH";"500 USDT";"03/07/2020";"10/07/2020";"+5.936";"+1.967";"-3.969";"1 trade";"11";"GRAPHS/81.png"
"82";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"ADA / USDT";"0 ADA";"500 USDT";"03/07/2020";"10/07/2020";"+24.936";"+27.204";"+2.268";"1 trade";"12";"GRAPHS/82.png"
"83";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"NEO / USDT";"0 NEO";"500 USDT";"03/07/2020";"10/07/2020";"+4.969";"+1.166";"-3.803";"1 trade";"11";"GRAPHS/83.png"
"84";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"DASH / USDT";"0 DASH";"500 USDT";"03/07/2020";"10/07/2020";"+6.747";"+0.026";"-6.721";"1 trade";"11";"GRAPHS/84.png"
"85";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"OMG / USDT";"0 OMG";"500 USDT";"03/07/2020";"10/07/2020";"+9.18";"+1.395";"-7.784";"1 trade";"22";"GRAPHS/85.png"
"86";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"ZIL / USDT";"0 ZIL";"500 USDT";"03/07/2020";"10/07/2020";"+13.258";"+1.806";"-11.452";"1 trade";"11";"GRAPHS/86.png"
"87";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"ZRX / USDT";"0 ZRX";"500 USDT";"03/07/2020";"10/07/2020";"+20.02";"+16.727";"-3.293";"1 trade";"10";"GRAPHS/87.png"
"88";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"MIOTA / BTC";"0 MIOTA";"0.1 BTC";"03/07/2020";"10/07/2020";"+3.292";"0.00";"-3.292";"Aucun trade";"11";"GRAPHS/88.png"
"89";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"DASH / BTC";"0 DASH";"0.1 BTC";"03/07/2020";"10/07/2020";"+5.178";"+0.468";"-4.71";"1 trade";"11";"GRAPHS/89.png"
"90";"POWER OF LOVE ICHIMOKU";"https://platform.kryll.io/marketplace/5e3c52e475e20b1a5178ef3c";"VERSION 6";"";"XTZ / BTC";"0 XTZ";"0.1 BTC";"03/07/2020";"10/07/2020";"+6.807";"-0.749";"-7.556";"1 trade";"11";"GRAPHS/90.png"
"91";"KRACCUMULATOR";"https://platform.kryll.io/marketplace/5edb6df97afddd75c181cc05";"VERSION 3";"";"KRL / BTC";"0 KRL";"0.1 BTC";"03/07/2020";"10/07/2020";"-3.658";"+0.174";"+3.832";"5 trades";"10";"GRAPHS/91.png"
"92";"KRACCUMULATOR";"https://platform.kryll.io/marketplace/5edb6df97afddd75c181cc05";"VERSION 3";"";"KRL / ETH";"0 KRL";"2.5 ETH";"03/07/2020";"10/07/2020";"-4.006";"+2.299";"+6.305";"3 trades";"12";"GRAPHS/92.png"
"93";"HUGIN - SHIELDMAIDEN - ADA/BTC";"https://platform.kryll.io/marketplace/5cc247ee5f30256ff536ed07";"VERSION 1";"";"ADA / BTC";"0 ADA";"0.1 BTC";"03/07/2020";"10/07/2020";"+23.021";"+24.679";"+1.658";"1 trade";"11";"GRAPHS/93.png"
"94";"HUGIN - SHIELDMAIDEN - ADA/BTC";"https://platform.kryll.io/marketplace/5cc247ee5f30256ff536ed07";"VERSION 1";"";"ADA / USDT";"0 ADA";"500 USDT";"03/07/2020";"10/07/2020";"+24.936";"+27.204";"+2.268";"1 trade";"11";"GRAPHS/94.png"
"95";"HUGIN - SHIELDMAIDEN - ADA/BTC";"https://platform.kryll.io/marketplace/5cc247ee5f30256ff536ed07";"VERSION 1";"";"ADA / ETH";"0 ADA";"2.5 ETH";"03/07/2020";"10/07/2020";"+17.779";"+19.462";"+1.683";"1 trade";"10";"GRAPHS/95.png"
"96";"HUGIN - SHIELDMAIDEN - ADA/BTC";"https://platform.kryll.io/marketplace/5cc247ee5f30256ff536ed07";"VERSION 1";"";"ENJ / BTC";"0 ENJ";"0.1 BTC";"03/07/2020";"10/07/2020";"+4.463";"+0.191";"-4.272";"1 trade";"12";"GRAPHS/96.png"
"97";"INMORTAL";"https://platform.kryll.io/marketplace/5edcb24e0a031f981bd33a55";"VERSION 1";"";"LINK / USDT";"0 LINK";"500 USDT";"03/07/2020";"10/07/2020";"+27.883";"+15.98";"-11.904";"10 trades";"16";"GRAPHS/97.png"
